5.484669e+01,1.482970e+03,5.491005e+02,7.887846e+01,1.040724e+02,8.250524e+01,7.215839e+02,9.709414e+00,9.382660e+02,2.525444e+02,8.860833e+02,4.496783e+02,1.450961e+02,7.240775e+02,5.283013e+01,8.021152e+00,4.151161e+01,3.128035e+03,5.610461e+02,2.328530e+02,8.049628e+02,5.331773e+02,7.310094e+02,2.156021e+02,7.922547e+01,7.321267e+02,2.051826e+02,7.153280e+02,6.037989e+01,3.674741e+02,3.641638e+02,1.024190e+03,7.793726e+01,1.035280e+02,1.890370e+02,4.195135e+01,8.385406e+02,1.586811e+02,1.292514e+03,1.223939e+03,9.746596e+02,8.869271e+02,7.875107e+02,2.152147e+02,9.425336e+01,2.378524e+02,5.818661e+02,5.008871e+01,2.718318e+02,7.110144e+02,1.693735e+03,2.833311e+02,3.118984e+02,1.651709e+02,1.038339e+03,5.488851e+01,1.523207e+01,5.612062e+02,3.347148e+02,1.186865e+03,3.783914e+02,5.841033e+01,8.217318e+01,1.144460e+02,3.031873e+02,1.387896e+02,1.694274e+02,2.453581e+02,1.512037e+02,3.529458e+02,1.175940e+02,2.479136e+02,7.129589e+01,4.737417e+02,9.860555e+01,8.075875e+02,2.863824e+02,1.534186e+02,3.426456e+02,5.720559e+02,4.065808e+02,1.377050e+03,1.444737e+03,4.656414e+02,6.903644e+02,9.860597e+01,5.582580e+02,1.625501e+03,7.282184e+02,5.750993e+02,7.904762e+02,1.631914e+03,3.183095e+01,1.020325e+03,1.234584e+03,1.114041e+03,3.125974e+02,5.230766e+02,2.073888e+02,8.823355e+01,3.031447e+02,1.594402e+02,7.175176e+00,3.759448e+02,6.850742e+02,7.723071e+02,1.146152e+02,1.189196e+02,2.893773e+01,1.027821e+03,5.088670e+02,3.305752e+02,6.279910e+01,1.232907e+03,7.006084e+02,3.117688e+02,2.433179e+03,1.941822e+02,1.318988e+02,4.040932e+01,4.089992e+02,2.895198e+02,5.751682e+01,6.114755e+01,7.611144e+02,2.168591e+02,9.012258e+02,1.734446e+03,2.348392e+02,7.681236e+01,1.003817e+03,4.696004e+02,1.090293e+01,4.863468e+02,1.531107e+02,2.022090e+02,6.854042e+02,3.275042e+02,6.777913e+02,3.263602e+02,6.316402e+02,7.849104e+02,3.683484e+02,3.896054e+02,2.151589e+02,6.416673e+02,1.697615e+02,2.050290e+00,8.560531e+02,3.904461e+02,1.183017e+03,5.094233e+02,9.900412e+02,2.293443e+03,6.055817e+02,2.026195e+01,1.213051e+03,8.378079e+02,2.012693e+02,1.179701e+02,2.322509e+02,2.066193e+02,1.696439e+02,8.204197e+02,2.235621e+02,1.639491e+03,2.849306e+01,3.863174e+02,5.924308e+00,2.630038e+02,2.445530e+02,1.438978e+03,4.694644e+02,3.381577e+02,4.895578e+02,1.041746e+02,5.335637e+02,3.645699e+02,1.447312e+03,1.412086e+03,6.841200e+02,1.955324e+02,1.492335e+03,6.605560e+02,2.750115e+02,1.654727e+03,3.293282e+02,1.539082e+02,5.655312e+02,1.032507e+03,3.537145e+02,2.985885e+02,1.504135e+03,3.585552e+02,4.537166e+01,2.736989e+02,5.110168e+02,5.753585e+01,8.585954e+01,3.340564e+02,1.539168e+02,3.416970e+02,1.814042e+02,4.979115e+02,6.030850e+02,4.187421e+01,1.108238e+03,1.656207e+02,1.935939e+02,2.539457e+03,3.052986e+02,4.340969e+02,6.063552e+01,8.154987e+01,2.416282e+02,3.298354e+02,1.802904e+03,4.517242e+02,5.706348e+02,3.845207e+02,8.139120e+01,2.472134e+02,1.469663e+02,1.975483e+02,1.786104e+02,2.676206e+02,9.217955e+02,1.749165e+02,3.748308e+02,1.080684e+01,8.170181e+02,9.135638e+02,5.196974e+02,7.668391e-01,5.366797e+02,3.459499e+01,8.770506e+01,9.783318e+02,6.559547e+02,5.074921e+02,3.069418e+02,4.808546e+02,1.282306e+02,7.601797e+02,8.353567e+01,1.370241e+02,1.295903e+03,1.246693e+02,2.079446e+03,1.202438e+02,8.156569e+02,5.423154e+02,6.085008e+01,8.296054e+01,7.254365e+02,1.414713e+03,1.011583e+03,7.111562e+02,6.461797e+02,1.533410e+03,2.803090e+03,4.513037e+02,1.072209e+02,1.375085e+03,5.788834e+02,1.715465e+02,3.776472e+02,6.866632e+01,1.140420e+03,2.165394e+02,8.677953e+02,7.184840e+02,7.176983e+01,7.526386e+02,5.877576e+02,5.578194e+02,3.531934e+02,2.749313e+02,5.283569e+02,1.324492e+03,9.403606e+01,1.951261e+02,6.493631e+02,1.226117e+02,6.489620e+01,9.170848e+01,7.226317e+02,6.907898e+02,7.851311e+02,2.705765e+02,3.859077e+02,4.411570e+01,3.063461e+02,1.735621e+03,1.410756e+02,5.269317e+01,6.525955e+02,1.042763e+03,1.746085e+03,1.096692e+03,6.133319e+02,3.103752e+02,2.574217e+01,4.464352e+02,1.558321e+02,3.038097e+02,2.544046e+02,3.227925e+01,6.814338e+02,1.768511e+02,4.211546e+02,1.210496e+02,1.283685e+02,7.209835e+02,2.574294e+02,4.172802e+02,1.536898e+02,2.252787e+02,6.662401e+02,3.946279e+02,1.651750e+03,2.058502e+02,5.964633e+01,1.199657e+02,1.817155e+01,1.836404e+02,8.672741e+02,8.437447e+02,1.610037e+03,1.312443e+03,8.103156e+02,1.071158e+02,1.072656e+03,2.835358e+02,3.580479e+02,2.280088e+02,1.963216e+03,6.731961e+02,2.458721e+02,3.057812e+01,5.819903e+01,3.560105e+02,7.724625e+02,2.357936e+03,3.649814e+02,4.387773e+02,1.639286e+02,6.466465e+02,2.058712e+02,1.311439e+03,1.534445e+02,1.011057e+03,3.847444e+01,5.601831e+02,2.686999e+02,1.695788e+02,2.541014e+02,3.684598e+02,2.395624e+01,2.468377e+02,4.287194e+02,8.911542e+02,6.847562e+02,8.198549e+02,8.790500e+02,1.962138e+02,5.369005e+02,1.528349e+03,3.583105e+01,5.396001e+02,2.792683e+02,3.274522e+02,3.063903e+02,9.017669e+01,8.611916e+01,3.741922e+02,4.363026e+02,7.033680e+02,1.483110e+03,1.500756e+02,9.792870e+01,5.494364e+02,3.077050e+02,1.061619e+03,2.471883e+02,2.821995e+02,1.157983e+03,2.436442e+02,2.328346e+02,1.068857e+02,9.975846e+02,1.039093e+02,9.971310e+01,1.750646e+02,4.045482e+02,8.264567e+02,4.627907e+02,2.176280e+03,1.208778e+02,1.368742e+03,4.900093e+01,7.958342e+01,4.739760e+02,3.101588e+02,2.391956e+03,2.197530e+02,5.613261e+02,5.465708e+02,5.096993e+00,2.312771e+02,3.549002e+01,5.023007e+02,8.428976e+02,1.798034e+02,5.599262e+02,1.199874e+02,4.278013e+02,4.537565e+02,3.090332e+02,3.155839e+02,1.288718e+02,3.478221e+02,2.057447e+02,9.876700e+02,8.805550e+01,6.977363e+02,6.960145e+01,3.016187e+03,1.067566e+02,3.362643e+02,1.506227e+02,1.343621e+03,7.411396e+02,3.278505e+00,1.046282e+03,4.136637e+02,3.818557e+02,3.932045e+02,2.168753e+01,1.248540e+02,2.547889e+02,3.094244e-01,1.310647e+01,5.665768e+02,3.038642e+02,1.816867e+02,9.078049e+01,7.663095e+02,1.085866e+03,3.331300e+02,1.924999e+02,1.410215e+02,8.377056e+02,3.347702e+02,2.813516e+02,7.312945e+02,7.407849e+02,5.448553e+02,5.435711e+00,1.528684e+02,2.046179e+03,9.358334e+01,8.096314e+01,2.760675e+02,1.979303e+02,2.534116e+02,6.129819e+02,1.837023e+02,1.054036e+03,1.332100e+03,6.734616e+02,9.057624e+01,3.542303e+02,1.373186e+02,5.397355e+02,7.549626e+02,8.167759e+01,1.031628e+02,1.470730e+02,3.464342e+02,5.491635e+02,4.722174e+00,3.989466e+02,2.245070e+02,8.961874e+01,9.748253e+01,6.627644e+02,4.474672e+02,5.393221e+02,1.364903e+02,1.633599e+02,6.215621e+02,3.075221e+02,1.931222e+02,6.144925e+02,3.932431e+01,7.456042e+02,3.516787e+01,8.183911e+02,9.483759e+01,8.613440e+01,5.672614e+01,7.695259e+02,8.025921e+02,1.295793e+02,5.624445e+02,1.246193e+03,1.166727e+03,8.899621e+02,2.222158e+02,8.195716e+02,1.136199e+03,3.135107e+02,4.215943e+02,1.713028e+01,4.182286e+02,1.004274e+02,2.071232e+02,7.790285e+01,2.458685e+02,9.580302e+02,2.105135e+02,1.126500e+03,7.053851e+02,1.811463e+02,1.121515e+02,1.325124e+03,9.455795e+02,3.083340e+02,5.181549e+02,6.079496e+02,1.865666e+03,1.212753e+02,1.442001e+02,5.525987e+02,4.365365e+02,2.110693e+02,9.603038e+02,2.093341e+02,2.609610e+02,3.787410e+00,3.640853e+01,1.176290e+02,7.156723e+02,7.868838e+02,2.364458e+01,3.026161e+02,5.699981e+02,3.613265e+02,8.637327e+01,7.679583e+02,1.097543e+02,2.213113e+02,1.164460e+02,1.138839e+03,3.997857e+02,7.686393e+02,1.035210e+03,8.863781e+02,6.431064e+02,8.793433e+02,2.508094e+02,4.084739e+02,6.378353e+01,4.890965e+02,1.250474e+03,4.204855e+01,1.252821e+02,3.446947e+02,4.364297e+02,7.559493e+01,7.750793e+01,6.950594e+02,9.780272e+01,4.268913e+02,5.854963e+02,9.437430e+02,6.426367e+01,1.878138e+02,2.710646e+02,2.843752e+02,1.787085e+03,5.751538e+02,8.663492e+02,1.817420e+03,3.984527e+02,3.188993e+01,1.712914e+02,4.090374e+02,8.543536e+02,1.709748e+02,1.775246e+03,2.346192e+02,1.008444e+03,2.883013e+02,4.623684e+02,2.843426e+02,5.729561e+02,2.860859e+02,1.051423e+02,2.979806e+03,5.153779e+02,4.497826e+02,2.175816e+01,1.823159e+02,3.430729e+00,7.872617e+02,1.368829e+02,4.427915e+02,2.787490e+02,4.577421e+02,4.915573e+02,1.113831e+03,1.421113e+03,9.263786e+02,5.322206e+02,1.590716e+02,1.908470e+03,4.985164e+02,9.495951e+02,1.794904e+03,2.400975e+02,1.069124e+03,4.714653e+02,3.142200e+02,1.034897e+03,2.118157e+03,4.119680e+00,8.255656e+00,1.702583e+03,1.822229e+02,3.297312e+02,3.425853e+02,2.114023e+03,1.577561e+01,2.853105e+02,4.797739e+02,2.623006e+02,2.843240e+02,1.672272e+02,3.494956e+02,4.003053e+02,2.443013e+02,3.239672e+02,2.938385e+02,4.669993e+02,1.822976e+02,2.278339e+02,2.593628e+02,3.480338e+02,2.753067e+02,4.840662e+02,1.325997e+03,3.698654e+02,2.209046e+02,4.739419e+02,2.516971e+02,2.298753e+02,2.897753e+02,6.175763e+01,1.502007e+02,3.684090e+01,1.537279e+02,1.576964e+03,8.388073e+02,1.290759e+02,8.674838e+02,2.485439e+02,3.456063e+02,6.462664e+02,1.518734e+02,1.701809e+01,5.756685e+02,1.262330e+02,8.609898e+02,1.238260e+02,4.139980e+01,6.641424e+01,5.983757e+01,2.624071e+01,9.245179e+02,9.594110e+00,1.269723e+03,1.146578e+02,3.999140e+02,1.202892e+03,1.028114e+02,1.616294e+02,4.546005e+02,2.265316e+02,8.725783e+02,2.421264e+02,1.194587e+02,1.282739e+03,4.696089e+02,2.508809e+02,5.621989e+02,8.126050e+02,2.012486e+02,2.536984e+02,7.209370e+02,3.228525e+02,3.239012e+02,1.693897e+02,1.709758e+03,4.824437e+02,1.193414e+02,5.355803e+02,3.486879e+01,5.364147e+02,3.771601e+02,6.588058e+01,3.948132e+02,3.362978e+02,5.363237e+01,3.674260e+02,4.097115e+01,5.462179e+02,6.486503e+02,1.154536e+02,3.245827e+02,1.005088e+03,4.011486e+02,2.927993e+02,4.682900e+02,5.371425e+01,3.947624e+02,7.657655e+02,8.275675e+01,2.332126e+02,1.112427e+02,2.544328e+02,6.782416e+02,2.240596e+03,1.996911e+02,4.248437e+02,4.267846e+01,1.075100e+03,4.440065e+00,1.296197e+03,4.281823e+01,4.411039e+02,1.023175e+03,5.014471e+01,3.682672e+02,1.468965e+02,6.784975e+01,1.222130e+02,5.753189e+02,5.393893e+02,4.720634e+02,5.085529e+02,6.902637e+02,6.671584e+02,6.823846e+02,2.952657e+02,2.824075e+01,1.875701e+03,1.665242e+02,1.408432e+03,3.469452e+02,2.209863e+02,7.085969e+02,1.462933e+03,2.736353e+02,3.930743e+02,4.439929e+02,9.262765e+02,4.650406e+01,7.055817e+02,6.254700e+02,8.231537e+02,7.350096e+02,8.089322e+01,2.217572e+02,9.861734e+02,3.743643e+02,2.674072e+01,6.317944e+02,2.989919e+02,5.542192e+02,1.744273e+03,1.081376e+03,2.002734e+02,1.094350e+00,5.045333e+01,2.184957e+02,1.428618e+02,2.546524e+02,3.833903e+02,5.053593e+02,3.430285e+02,1.205522e+03,3.391146e+02,2.091007e+02,7.281606e+02,1.871301e+03,4.698969e+02,3.856857e+02,2.312851e+00,1.232947e+03,8.417221e+01,8.559351e+02,7.619488e+01,4.587750e+02,1.403760e+02,3.448276e+02,1.552255e+02,8.519432e+02,2.223294e+02,1.559155e+02,2.099120e+02,1.495940e+03,5.506722e+01,4.739492e+02,5.366302e+02,3.318335e+02,3.775588e+02,4.151306e+02,7.397790e+02,3.467810e+01,6.118221e+00,1.193334e+02,2.044146e+02,1.522558e+02,4.205687e+02,5.036225e+02,2.010939e+02,8.505463e+02,1.936475e+00,4.497824e+02,2.624771e+02,8.226431e+02,8.482433e+02,3.129569e+01,3.689064e+01,2.917219e+02,1.031043e+03,3.650127e+02,2.335007e+01,8.424688e+02,9.849651e+02,8.176501e+00,2.691361e+02,8.137600e+02,1.954454e+03,6.169518e+02,1.333194e+02,1.071591e+03,5.029091e+02,4.521728e+02,3.494543e+02,2.397979e+02,2.820021e+02,7.912703e+02,6.147754e+02,9.491535e+01,3.484171e+02,2.115093e+02,3.498600e+02,6.946861e+01,1.157798e+03,3.959053e+01,4.318328e+02,7.167731e+00,2.779545e+02,6.620419e+01,3.254887e+02,7.918272e+01,3.397812e+02,3.659205e+00,1.378745e+03,1.084709e+02,4.068901e+02,1.254512e+02,1.489192e+02,9.665677e+00,9.174746e+02,1.706756e+02,2.259148e+02,5.602470e+02,6.963517e+02,3.148144e+01,6.106716e+02,1.887118e+03,2.496697e+02,9.978219e+02,1.613390e+02,8.739009e+01,1.280774e+03,3.048878e+02,2.817176e+02,5.117882e+02,2.074161e+03,6.794371e+02,1.813670e+01,2.441629e+02,1.274753e+02,8.130968e+02,9.184522e+02,2.050222e+02,4.334854e+01,3.581822e+01,1.579434e+02,1.622114e+03,3.051018e+02,8.360239e+02,2.169051e+03,1.978036e+02,4.992212e+02,4.761817e+02,8.931341e+02,1.254926e+03,7.486885e+01,2.270031e+02,9.796402e+02,3.517865e+02,1.863917e+02,3.299210e+02,2.443116e+02,5.294426e+01,2.527221e+02,1.106324e+03,7.236864e+02,7.298688e+00,4.686797e+02,5.551737e+01,5.160944e+02,2.061679e+02,1.217313e+02,6.025673e+02,2.012039e+02,3.105069e+02,2.584516e+02,1.228854e+02,4.769040e+02,1.117832e+03,2.496919e+02,2.055401e+02,1.606618e+03,4.004697e+02,4.292137e+02,9.820152e+01,2.149599e+03,7.391533e+01,1.332837e+02,1.046397e+03,3.526853e+02,5.024899e+02,5.761949e+02,3.696723e+00,3.714419e+01,6.171513e+02,5.426055e+01,1.892773e+03,4.439209e+02,1.973125e+02,6.366585e+02,9.284057e+02,2.586620e+00,3.905232e+02,3.766275e+02,3.664678e+02,5.434966e+02,4.149776e+02,6.092367e+02,2.153801e+02,9.528200e+01,1.247021e+03,2.167217e+02,2.693366e+02,1.365663e+03,2.391229e+02,1.654864e+02,9.422381e+02,1.750191e+02,4.043507e+02,6.670664e+02,8.475135e+02,2.240370e+02,6.855144e+02,2.537246e+02,1.864425e+02,1.258968e+03,8.627228e+01,4.784350e+02,7.638382e+01,3.991908e+02,2.635046e+02,7.948128e+02,2.336351e+02,2.112733e+02,1.300687e+01,1.837797e+03,9.349206e+02,1.907227e+01,1.188038e+02,1.122021e+02,1.919515e+02,1.391113e+02,9.473244e+01,1.851144e+01,6.730765e+02,7.041634e+02,1.246436e+02,4.665287e+01,1.186989e+03,3.405430e+01,7.404037e+02,8.490635e+01,8.796602e+01,3.395739e+01,1.769881e+02,3.283539e+02,1.256076e+02,8.866467e+02,4.363021e+02,5.761672e+01,1.540887e+02,1.980261e+02,1.510121e+03,2.773920e+02,2.797434e+02,
